rel=cannonical	title	parent	onlineItems
http://www.oac.cdlib.org/findaid/ark:/13030/c8pg1q5v	Instituto Cubano del Libro Biblioteca Familiar publications	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/c84q7sdj	Instructional Media Center records	ark:/13030/kt629037x1	true
http://www.oac.cdlib.org/findaid/ark:/13030/kt1580358b	"Instructional Media Services Records (University of California, Irvine)"	ark:/13030/kt3v19n8bk	false
http://www.oac.cdlib.org/findaid/ark:/13030/c84m93tc	Instructions for Operation and Maintenance of Main Propelling Machinery of C-3 Type Vessels	ark:/13030/tf9d5nc0sj	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8ws8vwj	Instructions for Turbines and Control Apparatus	ark:/13030/tf9d5nc0sj	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt0z09r2ds	Instytut Studiow Politycznych (Polska Akademia Nauk) collection	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf9c6006j2	Insurance Dept. Records	ark:/13030/tf6g5012g8	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt4h4nd97h	Insurance Records	ark:/13030/kt509nc89n	false
http://www.oac.cdlib.org/findaid/ark:/13030/c88s4nnt	Integrated Waste Management Board Records	ark:/13030/tf6g5012g8	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf9g50071f	The Integration Project : The Dorothy Doyle Collection	ark:/13030/tf7q2nb9fm	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf996nb3sw	The Integration Project : The Jackie Goldberg and Sharon Stricker Collection	ark:/13030/tf7q2nb9fm	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt9t1nd1bq	Intel Museum Silicon Valley History Online Collection	ark:/13030/kt0q2nc4gb	true
http://www.oac.cdlib.org/findaid/ark:/13030/kt2m3nd92z	Inter-American Conference records	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt0d5nd0p0	Intercampus Cultural Exchange Committee. Administrative files.	ark:/13030/tf1d5nb4kf	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt2f59r9rp	"""InterChange: Interview with Gerhard Casper"" [videorecording]"	ark:/13030/tf458010c5	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt3489q9n1	"Intercollegiate Athletics and Campus Recreation Publications, University of California, Irvine"	ark:/13030/kt3v19n8bk	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8rv0phz	"Intercollegiate Athletics. Director of Athletics. Administrative files, J. D. Morgan and Robert S. Fischer. RESTRICTED."	ark:/13030/tf1d5nb4kf	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf038n99tr	Intercollegiate Athletics. Director of Athletics. Administrative files of J.D. Morgan and Robert A. Fischer.	ark:/13030/tf1d5nb4kf	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8fq9xzx	Intercollegiate Athletics. Director of Athletics. Administrative files of Peter T. Dalis.	ark:/13030/tf1d5nb4kf	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8j38vnd	Intercollegiate Athletics. Publications.	ark:/13030/tf1d5nb4kf	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8g44rj1	Intercollegiate Athletics. Sports Information. Press releases and statistics.	ark:/13030/tf1d5nb4kf	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8h70h51	Intercollegiate Athletics. Women's Athletics Reunion Program.	ark:/13030/tf1d5nb4kf	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8xd101v	Intercontinental Dictionary Series project CD-ROMs	ark:/13030/tf1p3008cx	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8k938w0	Intercultural Performance (Center for). Records.	ark:/13030/tf1d5nb4kf	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt6h4nf2kc	Interessengemeinschaft Farbenindustrie Aktiengesellschaft. Propaganda-Abteilung bulletins	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt1h4nc61k	Interfraternity Council. Records.	ark:/13030/tf1d5nb4kf	false
