rel=cannonical	title	parent	onlineItems
http://www.oac.cdlib.org/findaid/ark:/13030/tf9z09p0mg	Halonen (George) Miscellaneous Papers	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt1t1nd7hq	Halperin (Samuel) papers	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt9z09s25d	Halpern (Joel Martin) papers	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/ft158002f5	Halpert (Saul) Papers	ark:/13030/tf7q2nb9fm	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt109nd6wp	Halsema (James J.) papers	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt829036zp	Halsey (William Frederick) proclamations	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt3s20376t	Halsted N. Gray–Carew &amp; English Funeral Home Records	ark:/13030/tf809nb9vj	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8f190gk	Halsted (Walter Kerr) California Manuscript	ark:/13030/kt8489r6nk	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8rf5x54	Halverson (Homer A.) Collection	ark:/13030/c8q52qnq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt3g5020r9	Ham (Ho Young) Papers	ark:/13030/tf129008pn	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt238nf0w6	Haman (William) Collection	ark:/13030/kt300033cs	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt3h4nf06s	Hamashita collection	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf4489n6t7	Hamblin (Jacob) Collection	ark:/13030/tf209nb609	false
http://www.oac.cdlib.org/findaid/ark:/13030/c84x58mb	Hambly (Barbara) papers	ark:/13030/tf6t1nc14w	false
http://www.oac.cdlib.org/findaid/ark:/13030/c87s7n3g	Hamburg-American Lines records	ark:/13030/tf9d5nc0sj	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf6489p0sw	Hamburger (Robert N.). Origins of UCSD's School of Medicine	ark:/13030/tf5r29p653	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt9h4nc2pz	Hamburger (Robert N.) Papers	ark:/13030/tf5r29p653	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt6f59q5kz	Hamilton (Andrew) Papers	ark:/13030/tf129008pn	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8222sht	Hamilton (A.T.) Family Papers	ark:/13030/kt767nf4b2	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf6s2007cn	Hamilton (Donald) Papers	ark:/13030/tf129008pn	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf096n970p	Hamilton (Ezra M.) Collection	ark:/13030/tf5r29p4sf	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt6v19q3ch	Hamilton (Harold L.) papers	ark:/13030/tf129008pn	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt0779r3vd	Hamilton (Henry W.) papers	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt267nd88z	Hamilton (K. Hope) papers	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf1n39n4jg	Hamilton (Lorenzo and Lavinia) Letters	ark:/13030/tf5r29p4sf	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf28700201	Hamilton (Maxwell M.) Papers	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt1m3nd8q0	Hamilton (Minard) papers	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/c85h7gs0	"Hamlin (Homer) Correspondence, 1900-1919"	ark:/13030/kt4c60381d	false
http://www.oac.cdlib.org/findaid/ark:/13030/c80p10n9	Hamlin (Ralph) (1880-1974) Collection	ark:/13030/kt4c60381d	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8z320ft	Hamlin (Ralph) Collection	ark:/13030/kt4c60381d	false
http://www.oac.cdlib.org/findaid/ark:/13030/c87d2swr	Hammarskjöld House Photographs	ark:/13030/tf458010c5	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8ww7g2w	Hammel &amp; Denker Collection	ark:/13030/kt4c60381d	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf0f59n4t0	"Hammer and Coffin National Honorary Society, Chaparral Chapter, Records"	ark:/13030/tf458010c5	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt1w1024j4	Hammer (Armand) Museum of Art and Culture Center. Exhibition files.	ark:/13030/tf1d5nb4kf	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8js9r72	Hammer Collection	ark:/13030/kt4c60381d	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt3199r7d7	Hammer (Milton) certificates	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt9d5nf57x	Hammer (Milton) Collection	ark:/13030/kt2j49q7f8	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt6r29r199	Hammer (Susan) Papers	ark:/13030/kt8j49q3pt	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt0d5nf0s0	Hammer (William Edward) processed volume	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/c84t6m4j	"Hammersley (Frederick) sketchbooks, notes, prints, and working materials"	ark:/13030/kt98703819	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt0w10323k	Hammerstein (Ludwig von) typescript	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt7r29r88g	Hammon (G. Hamilton) Scrapbook	ark:/13030/tf4779p5jq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt2h4nd99x	Hammon (W. P.) papers	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt2779r6dr	Hammon (Wendell P. 1854-1939) Prospecting Log Books	ark:/13030/tf7v19p5n4	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt0f59r85s	Hammon (Wendell P. 1918-2006) Typescript: Gold Dredger as an Instrument of Conservation	ark:/13030/tf7v19p5n4	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf809nb61p	Hammond (Bray) Letters and Other Documents	ark:/13030/tf5r29p653	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt0v19r460	Hammond (George P.) papers	ark:/13030/tf7r29p8s0	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8mc925c	Hammond (Henry Nelson) papers	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt087029sx	Hammond (Lansing V.) collection	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt4b69r73v	Hammond (Richard James) typescript	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt5199s106	Hammond (Walter J.) Photograph Album	ark:/13030/tf458010c5	false
http://www.oac.cdlib.org/findaid/ark:/13030/c8bk1dtk	Hammond-Chambers (R. H. B.) Logbook Collection	ark:/13030/c8736rx6	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt4b69s0dk	"Hamner (Viola F.) collection on Moreno Valley, California"	ark:/13030/tf6t1nc14w	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt3x0nd9s3	Hamrets'kyi (IUrii Markoych) papers	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt8f59p87d	Han (Yu-shan) Collection	ark:/13030/tf129008pn	false
http://www.oac.cdlib.org/findaid/ark:/13030/ft8h4nb3wt	Hanauer (Peter) Correspondence	ark:/13030/tf4f59p5sn	false
http://www.oac.cdlib.org/findaid/ark:/13030/kt2q2nd98q	Hand (E. R.) collection	ark:/13030/tf4m3nb8sq	false
http://www.oac.cdlib.org/findaid/ark:/13030/tf7x0nb6dz	"Hands Loan Company (Stockton, Calif.) Records"	ark:/13030/tf609nb7wg	false
