http://www.oac.cdlib.org/findaid/ark:/13030/kt067nd0tr	March on Washington for Lesbian and Gay Rights, October 11, 1987 (National), Records
http://www.oac.cdlib.org/findaid/ark:/13030/kt5r29s1cg	Marcus (Fred) papers
http://www.oac.cdlib.org/findaid/ark:/13030/c83f4rdx	Marcus (Jane Ellen) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/c8fx79zs	Marcus (Morton) Poetry Archive
http://www.oac.cdlib.org/findaid/ark:/13030/kt9s2030rk	Marcus (R. A.) papers
http://www.oac.cdlib.org/findaid/ark:/13030/tf967nb40t	Marcus (Steven) Free Speech Movement Photographs
http://www.oac.cdlib.org/findaid/ark:/13030/kt5q2nf4qd	Marcuse (Ludwig) papers
http://www.oac.cdlib.org/findaid/ark:/13030/tf4199n6bb	Mardian (Robert Charles) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt1f59r6f8	Mardirosian (Vahac) papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt7w1029tj	Mare Island Naval Shipyard photographs
http://www.oac.cdlib.org/findaid/ark:/13030/kt7199r9pk	Margaret Long Papers
http://www.oac.cdlib.org/findaid/ark:/13030/c8np265s	The Margaret N. Palmer Collection of the Pacificulture Foundation Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt2290344f	Margolin (Burt) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt3w101354	Margolis (Ben) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt0v19r7tr	Margulies (Stan) Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt2j49r585	Margulis (Rena K.) papers
http://www.oac.cdlib.org/findaid/ark:/13030/tf0779n7j0	Maria y Campos (Armando de) Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt55800477	Maric (Bennett) Collection
http://www.oac.cdlib.org/findaid/ark:/13030/c8mc91s1	MARICOPA &amp; PHOENIX RAILROAD COLLECTION
http://www.oac.cdlib.org/findaid/ark:/13030/kt987038g1	Maricourt (Andre, baron de) holograph
http://www.oac.cdlib.org/findaid/ark:/13030/kt1j49r24b	Marie (May d') Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt9n39r8tq	Marie (Queen, consort of Alexander I, King of Yugoslavia) letters
http://www.oac.cdlib.org/findaid/ark:/13030/kt1d5nd7v8	Marie (Queen, consort of Ferdinand I, King of Romania) letter
